aun,school_name,school_number,high_school,middle_school,elementary_school
108567204,Shade JSHS,4006,1,0,0
103028302,Burchfield Primary Sch,4696,0,0,1
103028302,Marzolf Primary Sch,5101,0,0,1
103028302,Reserve Primary Sch,4843,0,0,1
103028302,Scott Primary Sch,458,0,0,1
103028302,Shaler Area El Sch,8001,0,0,1
103028302,Shaler Area HS,460,1,0,0
103028302,Shaler Area MS,8002,0,1,0
116496503,Shamokin Area El Sch,7009,0,0,1
116496503,Shamokin Area HS,7893,1,0,0
116496503,Shamokin Area Intermediate Sch,8283,0,0,1
116496503,Shamokin Area MS,7892,0,1,0
108567404,Shanksville-Stonycreek El Sch,7397,0,0,1
108567404,Shanksville-Stonycreek HS,6800,1,0,0
108567404,Shanksville-Stonycreek MS,7398,0,1,0
104435603,Case Avenue El Sch,3173,0,0,1
104435603,Musser El Sch,3170,0,0,1
104435603,Sharon HS,8093,1,0,0
104435603,Sharon MS,8092,0,1,0
104435603,West Hill El Sch,3171,0,0,1
104435703,Sharpsville Area El Sch,7705,0,0,1
104435703,Sharpsville Area MS,7387,0,1,0
104435703,Sharpsville Area SHS,3124,1,0,0
129547203,Shenandoah Valley El Sch,3938,0,0,1
129547203,Shenandoah Valley JSHS,3940,1,0,0
104376203,Shenango El Sch,2706,0,0,1
104376203,Shenango HS,2708,1,0,0
116496603,Chief Shikellamy Sch,7741,0,0,1
116496603,Oaklyn Sch,3567,0,0,1
116496603,Priestley Sch,3549,0,0,1
116496603,Shikellamy HS,3569,1,0,0
116496603,Shikellamy MS,8372,0,1,0
115218003,Grace B Luhrs Univ Elem,1724,0,0,1
115218003,James Burd El Sch,7925,0,0,1
115218003,Nancy Grayson El Sch,7924,0,0,1
115218003,Shippensburg Area MS,1729,0,1,0
115218003,Shippensburg Area SHS,5221,1,0,0
115218003,Shippensburg Intrm Sch,7921,0,0,1
104107503,Moraine El Sch,1169,0,0,1
104107503,Slippery Rock Area El Sch,1171,0,0,1
104107503,Slippery Rock Area HS,1172,1,0,0
104107503,Slippery Rock Area MS,6647,0,1,0
109427503,Smethport Area El Sch,3116,0,0,1
109427503,Smethport Area JSHS,3117,1,0,0
113367003,Bart-Colerain El Sch,2656,0,0,1
113367003,Clermont El Sch,7354,0,0,1
113367003,Providence El Sch,2654,0,0,1
113367003,Quarryville El Sch,2655,0,0,1
113367003,Smith MS,2657,0,1,0
113367003,Solanco HS,2658,1,0,0
113367003,Swift MS,5054,0,1,0
108567703,Eagle View El Sch,7481,0,0,1
108567703,Maple Ridge El Sch,4009,0,0,1
108567703,Somerset Area Jr-Sr HS,8274,1,0,0
108567807,Somerset County Technology Center,6660,1,0,0
123467103,E M Crouthamel El Sch,3357,0,0,1
123467103,Franconia El Sch,3266,0,0,1
123467103,Indian Crest MS,8062,0,1,0
123467103,Indian Valley MS,4722,0,1,0
123467103,Oak Ridge El Sch,7262,0,0,1
123467103,Salford Hills El Sch,8282,0,0,1
123467103,Souderton Area SHS,3354,1,0,0
123467103,Vernfield El Sch,7752,0,0,1
123467103,West Broad Street El Sch,4900,0,0,1
123463370,Souderton CS Collaborative,7638,1,0,0
103028653,South Allegheny El Sch,7751,0,0,1
103028653,South Allegheny HS,8459,1,0,0
103028653,South Allegheny MS,8460,0,1,0
112676203,Delta-Peach Bottom El Sch,4599,0,0,1
112676203,Fawn Area El Sch,4601,0,0,1
112676203,Kennard-Dale HS,4602,1,0,0
112676203,South Eastern Intrmd Sch,6832,0,0,1
112676203,South Eastern MS,7699,0,1,0
112676203,Stewartstown El Sch,4600,0,0,1
103028703,South Fayette Intermediate Sch,8263,0,0,1
103028703,South Fayette MS,7490,0,1,0
103028703,South Fayette Twp El Sch,468,0,0,1
103028703,South Fayette Twp HS,470,1,0,0
115218303,Boiling Springs HS,6328,1,0,0
115218303,Iron Forge El Sch,8402,0,0,1
115218303,W.G. Rice El Sch,1730,0,0,1
115218303,Yellow Breeches MS,7611,0,1,0
112289998,South Mountain Secure Trmnt Un,7527,0,0,1
103028753,South Park Elem Center,7682,1,0,0
103028753,South Park MS,6906,0,1,0
103028753,South Park SHS,467,1,0,0
127047404,South Side El Sch,6568,0,0,1
127047404,South Side HS,714,1,0,0
127047404,South Side MS,6937,0,1,0
112676403,Baresville El Sch,4603,0,0,1
112676403,Emory H Markle MS,6641,0,1,0
112676403,Manheim El Sch,4605,0,0,1
112676403,Park Hills El Sch,4606,0,0,1
112676403,South Western SHS,4608,1,0,0
112676403,West Manheim El Sch,4607,0,0,1
117416103,Central El Sch,3054,0,0,1
117416103,Rommelt El Sch,7719,0,0,1
117416103,South Williamsport Area JSHS,3056,1,0,0
125238402,Academy Park HS,6516,1,0,0
125238402,Darby Twp Sch,1861,0,0,1
125238402,Delcroft Sch,6505,0,0,1
125238402,Harris Sch,6501,0,0,1
125238402,Sharon Hill Sch,1943,0,0,1
125238402,Southeast Delco Kindergarten Center,7946,1,0,0
101306503,Bobtown El Sch,2271,0,0,1
101306503,Mapletown JSHS,2284,1,0,0
116197503,Hartman El Ctr,6900,0,0,1
116197503,Southern Columbia HS,1627,1,0,0
116197503,Southern Columbia MS,7668,0,1,0
111297504,Southern Fulton El Sch,7391,0,0,1
111297504,Southern Fulton JSHS,2253,1,0,0
111317503,Rockhill El Sch,2309,0,0,1
111317503,Shade Gap El Sch,2310,0,0,1
111317503,Southern Huntingdon Co HS/MS,2313,1,1,0
111317503,Spring Farms El Sch,2312,0,0,1
121395703,Hopewell El Sch,8072,0,0,1
121395703,Liberty Bell El Sch,8073,0,0,1
121395703,Southern Lehigh Intermediate Sch,8075,0,0,1
121395703,Southern Lehigh MS,4808,0,1,0
121395703,Southern Lehigh SHS,2839,1,0,0
117597003,Blossburg El Sch,4070,0,0,1
117597003,Liberty El Sch,4062,0,0,1
117597003,North Penn-Liberty JSHS,4064,1,0,0
117597003,North Penn-Mansfield JSHS,4068,1,0,0
117597003,Warren L Miller El Sch,4839,0,0,1
112676503,Friendship El Sch,4613,0,0,1
112676503,Shrewsbury El Sch,7556,0,0,1
112676503,Southern El Sch,6692,0,0,1
112676503,Southern MS,6286,0,1,0
112676503,Susquehannock HS,4614,1,0,0
107657503,Southmoreland El Sch,6932,0,0,1
107657503,Southmoreland MS,8102,0,1,0
107657503,Southmoreland Primary Center,7978,1,0,0
107657503,Southmoreland SHS,6191,1,0,0
108515107,Southwest Leadership Academy CS,7960,1,0,0
103023410,Spectrum CS,7648,1,0,0
108077503,Central HS,941,1,0,0
108077503,Martinsburg El Sch,936,0,0,1
108077503,Spring Cove El Sch,8076,0,0,1
108077503,Spring Cove MS,5130,0,1,0
112676703,New Salem El Sch,4617,0,0,1
112676703,Paradise El Sch,4620,0,0,1
112676703,Spring Grove Area HS,4623,1,0,0
112676703,Spring Grove Area Intrmd Sch,4622,0,0,1
112676703,Spring Grove Area MS,6725,0,1,0
112676703,Spring Grove El Sch,4618,0,0,1
125238502,Richardson MS,1949,0,1,0
125238502,Sabold El Sch,6518,0,0,1
125238502,Scenic Hills El Sch,6519,0,0,1
125238502,Springfield HS,1950,1,0,0
125238502,Springfield Literacy Center,8134,1,0,0
123467203,Springfield Twp El Sch-Enfield,3368,0,0,1
123467203,Springfield Twp El Sch-Erdenhm,3370,0,0,1
123467203,Springfield Twp HS,3376,1,0,0
123467203,Springfield Twp MS,3375,0,1,0
123467303,Brooke El Sch,7321,0,0,1
123467303,Evans El Sch,7940,0,0,1
123467303,Limerick El Sch,3358,0,0,1
123467303,Oaks El Sch,4809,0,0,1
123467303,Royersford El Sch,3364,0,0,1
123467303,Spring City El Sch,7458,0,0,1
123467303,Spring-Ford Intrmd Sch 5th/6th,3365,0,0,1
123467303,Spring-Ford MS 7th Grade Ctr,7817,0,1,0
123467303,Spring-Ford MS 8th Grade Ctr,7818,0,1,0
123467303,Spring-Ford SHS 9-12 Ctr,3367,1,0,0
123467303,Upper Providence El Sch,7763,0,0,1
110148002,Corl Street El Sch,1354,0,0,1
110148002,Easterly Parkway El Sch,1356,0,0,1
110148002,Ferguson Twp El Sch,1350,0,0,1
110148002,Gray's Woods El Sch,7735,0,0,1
110148002,Mount Nittany El Sch,1358,0,0,1
110148002,Mount Nittany MS,7426,0,1,0
110148002,Park Forest El Sch,6233,0,0,1
110148002,Park Forest MS,6234,0,1,0
110148002,Radio Park El Sch,1359,0,0,1
110148002,Spring Creek El Sch,1357,0,0,1
110148002,State College Area HS,1364,1,0,0
103028807,Steel Center for Career and Technical Ed,6113,1,0,0
103028833,Barrett El Sch,193,0,0,1
103028833,Park El Sch,259,0,0,1
103028833,Steel Valley MS,260,0,1,0
103028833,Steel Valley SHS,196,1,0,0
115228003,Steelton-Highspire El Sch,1799,0,0,1
115228003,Steelton-Highspire HS,1801,1,0,0
111315438,Stone Valley Community CS,8158,1,0,0
103028853,Sto-Rox JSHS,477,1,0,0
103028853,Sto-Rox Primary Ctr,7505,0,0,1
103028853,Sto-Rox Upper El Sch,8377,0,0,1
120456003,Arlington Heights El Sch,7123,0,0,1
120456003,B F Morey El Sch,3221,0,0,1
120456003,Chipperfield El Sch,6683,0,0,1
120456003,Hamilton Twp El Sch,8355,0,0,1
120456003,Stroudsburg HS,3224,1,0,0
120456003,Stroudsburg JHS,7593,1,0,0
120456003,Stroudsburg MS,7839,0,1,0
101833400,Sugar Valley Rural CS,7635,1,0,0
117576303,Sullivan Co El Sch,8180,0,0,1
117576303,Sullivan Co JSHS,4030,1,0,0
116606707,SUN Area Technical Institute,5355,0,0,1
119586503,Susquehanna Community El Sch,6885,0,0,1
119586503,Susquehanna Community JSHS,4054,1,0,0
119584707,Susquehanna County CTC,7106,0,0,1
115228303,Sara Lindemuth El Sch,4945,0,0,1
115228303,Susquehanna Twp HS,1806,1,0,0
115228303,Susquehanna Twp MS,1805,0,1,0
115228303,Thomas W Holtzman Jr El Sch,1802,0,0,1
115506003,Susquenita El Sch,6608,0,0,1
115506003,Susquenita HS,3589,1,0,0
115506003,Susquenita MS,7367,0,1,0
115223050,Sylvan Heights Science CS,7551,1,0,0
192518422,Tacony Academy CS,8126,1,0,0
129547603,Tamaqua Area MS,7662,0,1,0
129547603,Tamaqua Area SHS,5070,1,0,0
129547603,Tamaqua El Sch,7031,0,0,1
129547603,West Penn Twp El Sch,3948,0,0,1
126511530,TECH Freire CS,8359,1,0,0
102020003,The New Academy CS,7846,1,0,0
126515691,The Philadelphia CS for Arts and Science,8252,1,0,0
105620001,Tidioute Community CS,7833,1,0,0
106617203,Early Childhood Lc,7363,0,0,1
106617203,Hydetown El Sch,1666,0,0,1
106617203,Main Street El Sch,1663,0,0,1
106617203,Pleasantville El Sch,6168,0,0,1
106617203,Titusville MS,7601,0,1,0
106617203,Titusville SHS,1668,1,0,0
117086503,Morrow El Sch,4811,0,0,1
117086503,Towanda Area El Sch,7862,0,0,1
117086503,Towanda Area JSHS,5208,1,0,0
124157802,Beaumont El Sch,4690,0,0,1
124157802,Conestoga SHS,1423,1,0,0
124157802,Devon El Sch,1434,0,0,1
124157802,Hillside El Sch,1439,0,0,1
124157802,New Eagle El Sch,1440,0,0,1
124157802,Tredyffrin-Easttown MS,1421,0,1,0
124157802,Valley Forge El Sch,1438,0,0,1
124157802,Valley Forge MS,4689,0,1,0
101638003,Trinity East El Sch,4276,0,0,1
101638003,Trinity MS,6638,0,1,0
101638003,Trinity North El Sch,7402,0,0,1
101638003,Trinity SHS,6012,1,0,0
101638003,Trinity South El Sch,7424,0,0,1
101638003,Trinity West El Sch,7388,0,0,1
129547803,Hegins-Hubley El Sch,3955,0,0,1
129547803,Mahantongo El Sch,3954,0,0,1
129547803,Tri-Valley JSHS,3957,1,0,0
117086653,Troy Area JSHS,1000,1,0,0
117086653,Troy Intrmd Sch,8192,0,0,1
117086653,W R Croman Primary Sch,996,0,0,1
114068003,Bethel El Sch,6321,0,0,1
114068003,Penn Bernville El Sch,6322,0,0,1
114068003,Tulpehocken JSHS,4670,1,0,0
118667503,Tunkhannock Area Intermediate Sch,8445,0,0,1
118667503,Tunkhannock Area Primary Cntr,8443,0,0,1
118667503,Tunkhannock HS,5271,1,0,0
118667503,Tunkhannock STEM Academy,8444,0,0,1
108568404,Turkeyfoot Valley Area El Sch,6215,0,0,1
108568404,Turkeyfoot Valley Area JSHS,6216,1,0,0
111000000,Tuscarora IU 11,0,0,0,1
112286003,James Buchanan HS,6280,1,0,0
112286003,James Buchanan MS,6281,0,1,0
112286003,Mercersburg El Sch,6282,0,0,1
112286003,Montgomery El Sch,2221,0,0,1
112286003,Mountain View El Sch,2222,0,0,1
112286003,St Thomas El Sch,2226,0,0,1
108058003,Tussey Mountain EL,752,0,0,1
108058003,Tussey Mountain HS,753,1,0,0
108058003,Tussey Mountain MS,8411,0,1,0
114068103,Honey Brook El Ctr,872,0,0,1
114068103,Robeson El Ctr,868,0,0,1
114068103,Twin Valley El Ctr,5029,0,0,1
114068103,Twin Valley HS,873,1,0,0
114068103,Twin Valley MS,7328,0,1,0
108078003,Tyrone Area El Sch,7614,0,0,1
108078003,Tyrone Area HS,949,1,0,0
108078003,Tyrone Area MS,7518,0,1,0
104377003,Union Area HS,2712,1,0,0
104377003,Union Area MS,7083,0,1,0
104377003,Union Memorial El Sch,2709,0,0,1
105259103,Union City El Sch,6795,0,0,1
105259103,Union City HS,2075,1,0,0
105259103,Union City MS,7289,0,1,0
106169003,Sligo El Sch,8473,0,0,1
106169003,Union HS,1501,1,0,0
101268003,A J McMullen Sch,6933,0,0,1
101268003,Ben Franklin Sch,2182,0,0,1
101268003,Franklin Sch,6007,0,0,1
101268003,Lafayette El Sch,7933,0,0,1
101268003,Lafayette MS,7934,0,1,0
101268003,Marclay Sch,2137,0,0,1
101268003,Menallen Sch,2139,0,0,1
101268003,Uniontown Area SHS,2184,1,0,0
101268003,Wharton Sch,2185,0,0,1
124158503,Chadds Ford El Sch,1441,0,0,1
124158503,Charles F Patton MS,6719,0,1,0
124158503,Hillendale El Sch,7214,0,0,1
124158503,Pocopson El Sch,7736,0,0,1
124158503,Unionville El Sch,1442,0,0,1
124158503,Unionville HS,1443,1,0,0
128328003,United El Sch,6680,0,0,1
128328003,United JSHS,2358,1,0,0
126512674,Universal Alcorn CS,8287,1,0,0
126519434,Universal Audenried CS,8195,1,0,0
126517442,Universal Creighton CS,8251,1,0,0
126513210,Universal Institute CS,7580,1,0,0
126513415,Universal Vare CS,8196,1,0,0
112018523,Biglerville El Sch,7938,0,0,1
112018523,Biglerville HS,21,1,0,0
112018523,Upper Adams Intrmdt Sch,8480,0,0,1
112018523,Upper Adams MS,7437,0,1,0
122099007,Upper Bucks County Technical School,4699,0,0,1
125239452,Aronimink El Sch,1959,0,0,1
125239452,Beverly Hills MS,1970,0,1,0
125239452,Bywood El Sch,1960,0,0,1
125239452,Charles Kelly El Sch,7943,0,0,1
125239452,Drexel Hill MS,1971,0,1,0
125239452,Garrettford El Sch,1964,0,0,1
125239452,Highland Park El Sch,1965,0,0,1
125239452,Hillcrest El Sch,1966,0,0,1
125239452,Primos El Sch,7359,0,0,1
125239452,Stonehurst Hills El Sch,1968,0,0,1
125239452,Upper Darby Kdg Ctr,7480,0,0,1
125239452,Upper Darby SHS,1972,1,0,0
125239452,Walter M Senkow El Sch,7845,0,0,1
125239452,Westbrook Park El Sch,1969,0,0,1
115229003,Upper Dauphin Area El Sch,7263,0,0,1
115229003,Upper Dauphin Area HS,6340,1,0,0
115229003,Upper Dauphin Area MS,6339,0,1,0
123468303,Fitzwater El Sch,3385,0,0,1
123468303,Fort Washington El Sch,5251,0,0,1
123468303,Jarrettown El Sch,3382,0,0,1
123468303,Maple Glen El Sch,7652,0,0,1
123468303,Sandy Run MS,4943,0,1,0
123468303,Upper Dublin HS,5078,1,0,0
123468402,Bridgeport El Sch,6468,0,0,1
123468402,Caley El Sch,4832,0,0,1
123468402,Candlebrook El Sch,3389,0,0,1
123468402,Gulph EL Sch,8426,0,0,1
123468402,Roberts El Sch,3391,0,0,1
123468402,Upper Merion HS,3395,1,0,0
123468402,Upper Merion MS,3394,0,1,0
123468503,Upper Moreland El Sch,8492,0,0,1
123468503,Upper Moreland HS,3401,1,0,0
123468503,Upper Moreland MS,5249,0,1,0
123468603,Hereford El Sch,7073,0,0,1
123468603,Marlborough El Sch,7264,0,0,1
123468603,Upper Perkiomen 4th and 5th Grade Center,8468,1,0,0
123468603,Upper Perkiomen HS,5081,1,0,0
123468603,Upper Perkiomen MS,3406,0,1,0
103029203,Baker El Sch,5195,0,0,1
103029203,Boyce MS,5196,0,1,0
103029203,Eisenhower El Sch,490,0,0,1
103029203,Fort Couch MS,491,0,1,0
103029203,Streams El Sch,4859,0,0,1
103029203,Upper Saint Clair HS,492,1,0,0
103023090,Urban Academy of Greater Pittsburgh CS,7563,1,0,0
102023080,Urban Pathways 6-12 CS,7562,1,0,0
103028246,Urban Pathways K-5 College CS,8194,1,0,0
106618603,Rocky Grove JSHS,4126,1,0,0
106618603,Valley Grove El Sch,7920,0,0,1
119358403,Valley View El Ctr,6776,0,0,1
119358403,Valley View HS,6775,1,0,0
119358403,Valley View Intrmd Sch,7487,0,0,1
119358403,Valley View MS,7283,0,1,0
106619107,Venango Technology Center,5162,1,0,0
141019741,Vida CS,8128,1,0,0
125233517,Vision Academy CS,8338,1,0,0
119648303,Wallenpaupack Area HS,4310,1,0,0
119648303,Wallenpaupack Area MS,6956,0,1,0
119648303,Wallenpaupack North Intrmd Sch,7169,0,0,1
119648303,Wallenpaupack Pri Sch,7417,0,0,1
119648303,Wallenpaupack South El Sch,4305,0,0,1
125239603,Nether Providence El Sch,1905,0,0,1
125239603,Strath Haven HS,5287,1,0,0
125239603,Strath Haven MS,1908,0,1,0
125239603,Swarthmore-Rutledge Sch,1952,0,0,1
125239603,Wallingford El Sch,1906,0,0,1
105628007,Warren County AVTS,5356,0,0,1
105628302,Beaty-Warren MS,4148,0,1,0
105628302,Eisenhower El Sch,8335,0,0,1
105628302,Eisenhower M/HS,4143,1,0,0
105628302,Sheffield Area El Sch,8290,0,0,1
105628302,Sheffield M/HS,4146,1,0,0
105628302,Warren Area El Ctr,7843,0,0,1
105628302,Warren Area HS,4149,1,0,0
105628302,Youngsville El Sch,4133,0,0,1
105628302,Youngsville MS/HS,4135,1,1,0
116498003,Turbotville El Sch,8373,0,0,1
116498003,Warrior Run HS,5103,1,0,0
116498003,Warrior Run MS,3575,0,1,0
113369003,John Beck El Sch,2661,0,0,1
113369003,John R Bonfield El Sch,7420,0,0,1
113369003,Kissel Hill El Sch,4823,0,0,1
113369003,Lititz El Sch,2660,0,0,1
113369003,Warwick MS,5336,0,1,0
113369003,Warwick SHS,2663,1,0,0
101638803,Washington HS,4286,1,0,0
101638803,Washington Junior High School,6912,0,0,1
101638803,Washington Park El Sch,7456,0,0,1
105259703,Seneca HS,6148,1,0,0
105259703,Wattsburg Area El Ctr,7475,0,0,1
105259703,Wattsburg Area MS,6654,0,1,0
119648703,Damascus Area Sch,6424,0,0,1
119648703,Honesdale HS,4295,1,0,0
119648703,Lakeside Elementary School,7446,0,0,1
119648703,Preston Sch,6425,0,0,1
119648703,Stourbridge Primary Ctr,4291,0,0,1
119648703,Wayne Highlands MS,6865,0,1,0
112289003,Fairview Avenue El Sch,2233,0,0,1
112289003,Hooverville El Sch,2234,0,0,1
112289003,Mowrey El Sch,2238,0,0,1
112289003,Summitview El Sch,5330,0,0,1
112289003,Waynesboro Area MS,8408,0,1,0
112289003,Waynesboro Area SHS,2243,1,0,0
121139004,Weatherly Area El Sch,6446,0,0,1
121139004,Weatherly Area MS,6838,0,1,0
121139004,Weatherly Area SHS,1327,1,0,0
117598503,Charlotte Lappla El Sch,4075,0,0,1
117598503,Don Gill El Sch,5095,0,0,1
117598503,Rock L Butler MS,4079,0,1,0
117598503,Wellsboro Area HS,4080,1,0,0
103029403,Donaldson Elem Sch,7760,0,0,1
103029403,McKee El Sch,5366,0,0,1
103029403,West Allegheny MS,6895,0,1,0
103029403,West Allegheny SHS,509,1,0,0
103029403,Wilson El Sch,5367,0,0,1
110179003,West Branch Area El Sch,6599,0,0,1
110179003,West Branch Area HS,1566,1,0,0
110179003,West Branch MS,8456,0,1,0
124159002,E N Peirce MS,1452,0,1,0
124159002,East Bradford El Sch,1392,0,0,1
124159002,East Goshen El Sch,1395,0,0,1
124159002,Exton El Sch,1456,0,0,1
124159002,Fern Hill El Sch,1454,0,0,1
124159002,Glen Acres El Sch,4812,0,0,1
124159002,Greystone El Sch,8491,0,0,1
124159002,Hillsdale El Sch,6910,0,0,1
124159002,J R Fugett MS,5137,0,1,0
124159002,Mary C Howse El Sch,1457,0,0,1
124159002,Penn Wood El Sch,4813,0,0,1
124159002,Sarah W Starkweather El Sch,7324,0,0,1
124159002,Stetson MS,1451,0,1,0
124159002,West Chester Bayard Rustin HS,7894,1,0,0
124159002,West Chester East HS,6734,1,0,0
124159002,West Chester Henderson HS,1453,1,0,0
124159002,Westtown-Thornbury El Sch,1458,0,0,1
101308503,West Greene El Ctr,8353,0,0,1
101308503,West Greene JSHS,8442,1,0,0
103029553,Gill Hall El Sch,516,0,0,1
103029553,Jefferson Hills Intermediate Sch,7382,0,0,1
103029553,McClellan El Sch,519,0,0,1
103029553,Pleasant Hills MS,4867,0,1,0
103029553,Thomas Jefferson HS,523,1,0,0
104437503,Luther W Low El Sch,6803,0,0,1
104437503,Oakview El Sch,7307,0,0,1
104437503,West Middlesex Area JSHS,6129,1,0,0
103029603,Clara Barton El Sch,528,0,0,1
103029603,Homeville El Sch,8455,0,0,1
103029603,West Mifflin Area HS,536,1,0,0
103029603,West Mifflin Area MS,535,0,1,0
126513020,West Oak Lane CS,7548,1,0,0
115508003,Blain El Sch,6344,0,0,1
115508003,Carroll El Sch,3594,0,0,1
115508003,New Bloomfield El Sch,4920,0,0,1
115508003,West Perry MS,3597,0,1,0
115508003,West Perry SHS,3596,1,0,0
126510006,West Phila. Achievement CES,7722,0,0,1
115219002,Allen MS,1741,0,1,0
115219002,Cedar Cliff HS,1732,1,0,0
115219002,Crossroads MS,7395,0,1,0
115219002,Fairview El Sch,4588,0,0,1
115219002,Fishing Creek El Sch,4583,0,0,1
115219002,Highland El Sch,1736,0,0,1
115219002,Hillside El Sch,1716,0,0,1
115219002,New Cumberland MS,8276,0,1,0
115219002,Newberry El Sch,4585,0,0,1
115219002,Red Land SHS,4704,1,0,0
115219002,Red Mill El Sch,7332,0,0,1
115219002,Rossmoyne El Sch,1738,0,0,1
115219002,Washington Heights El Sch,1734,0,0,1
118408707,West Side CTC,5059,0,0,1
112678503,Lincolnway El Sch,4625,0,0,1
112678503,Trimmer El Sch,4629,0,0,1
112678503,Wallace El Sch,8350,0,0,1
112678503,West York Area HS,6705,1,0,0
112678503,West York Area MS,7286,0,1,0
101638907,Western Area CTC,6609,0,0,1
127049303,Fairview El Sch,715,0,0,1
127049303,Western Beaver Co JSHS,719,1,0,0
123469007,Western Montgomery CTC,4959,0,0,1
119648903,EverGreen El Sch,8173,0,0,1
119648903,Western Wayne HS,6704,1,0,0
119648903,Western Wayne MS,7341,0,1,0
119648903,Wilson El Sch,4311,0,0,1
103028425,Westinghouse Arts Academy CS,8392,1,0,0
108118503,Westmont Hilltop El Sch,1290,0,0,1
108118503,Westmont Hilltop JSHS,8379,1,0,0
107000000,Westmoreland IU 7,0,0,0,1
121397803,Clarence M Gockley El Sch,6983,0,0,1
121397803,George D Steckel El Sch,6841,0,0,1
121397803,Whitehall HS,2848,1,0,0
121397803,Whitehall-Coplay MS,5241,0,1,0
121397803,Zephyr El Sch,8048,0,0,1
118408607,Wilkes-Barre Area CTC,6632,0,0,1
118408852,Daniel J Flood El Sch,5152,0,0,1
118408852,Dodson El Sch,2995,0,0,1
118408852,Dr David W Kistler El Sch,6924,0,0,1
118408852,G A R MS,3008,0,1,0
118408852,Heights/Murray El Sch,6923,0,0,1
118408852,Solomon/Plains El Sch,7492,0,0,1
118408852,Solomon/Plains MS,7497,0,1,0
118408852,Wilkes-Barre Area HS,8495,1,0,0
118408852,Wilkes-Barre Area SD STEM Academy,8448,0,0,1
118408852,Wolfpack Early Learning Academy,8503,0,0,1
103029803,Kelly Primary Sch,5106,0,0,1
103029803,Turner Intermediate Sch,553,0,0,1
125239652,Aldan El Sch,6509,0,0,1
125239652,Ardmore Avenue Sch,1887,0,0,1
125239652,Bell Avenue School,7385,0,0,1
125239652,Colwyn El Sch,1856,0,0,1
125239652,East Lansdowne El Sch,1890,0,0,1
125239652,Park Lane El Sch,7020,0,0,1
125239652,Penn Wood 9th Grade Academy,8504,0,0,1
125239652,Penn Wood HS,8231,1,0,0
125239652,Penn Wood MS,7918,0,1,0
125239652,W B Evans Magnet Sch,1974,0,0,1
125239652,Walnut Street El Sch,8018,0,0,1
129548803,Williams Valley El Sch,7357,0,0,1
129548803,Williams Valley JSHS,3914,1,0,0
108079004,Williamsburg Community El Sch,950,0,0,1
108079004,Williamsburg Community JSHS,951,1,0,0
117417202,Cochran Primary Sch,3057,0,0,1
117417202,Curtin Intrmd Sch,3073,0,0,1
117417202,Hepburn-Lycoming Primary Sch,6367,0,0,1
117417202,Jackson Primary Sch,3058,0,0,1
117417202,Lycoming Valley Intrmd Sch,6861,0,0,1
117417202,Williamsport Area MS,8273,0,1,0
117417202,Williamsport Area SHS,6368,1,0,0
104378003,Wilmington Area El Sch,6963,0,0,1
104378003,Wilmington Area HS,2721,1,0,0
104378003,Wilmington Area MS,7352,0,1,0
120488603,Avona El Sch,3516,0,0,1
120488603,Williams Township El Sch,3520,0,0,1
120488603,Wilson Area HS,3522,1,0,0
120488603,Wilson Area Intermediate Sch,6785,0,0,1
120488603,Wilson Borough El Sch,7053,0,0,1
114069103,Cornwall Terrace El Sch,6773,0,0,1
114069103,Green Valley El Sch,8234,0,0,1
114069103,Shiloh Hills El Sch,8233,0,0,1
114069103,Spring Ridge El Sch,7436,0,0,1
114069103,Whitfield El Sch,883,0,0,1
114069103,Wilson HS,6980,1,0,0
114069103,Wilson Southern MS,6982,0,1,0
114069103,Wilson West MS,6981,0,1,0
108569103,Windber Area HS,4026,1,0,0
108569103,Windber Area MS,7145,0,1,0
108569103,Windber El Sch,7500,0,0,1
126510007,Wissahickon CS,7724,1,0,0
123469303,Blue Bell El Sch,6470,0,0,1
123469303,Lower Gwynedd El Sch,7491,0,0,1
123469303,Shady Grove El Sch,6835,0,0,1
123469303,Stony Creek El Sch,3414,0,0,1
123469303,Wissahickon MS,3245,0,1,0
123469303,Wissahickon SHS,3247,1,0,0
103029902,Dickson Prep STEAM Academy,8466,0,0,1
103029902,Edgewood El STEAM Academy,8088,0,0,1
103029902,Turtle Creek EL STEAM Academy,8465,0,0,1
103029902,Wilkins El STEAM Academy,8090,0,0,1
103029902,Woodland Hills HS,107,1,0,0
117089003,Wyalusing Valley El Sch,8175,0,0,1
117089003,Wyalusing Valley JSHS,1005,1,0,0
118409203,Wyoming Area Intermediate Ctr,7273,0,0,1
118409203,Wyoming Area Kindergarten Ctr,2875,0,0,1
118409203,Wyoming Area Primary Ctr,2874,0,0,1
118409203,Wyoming Area Sec Ctr,6390,0,0,1
118409302,Chester Street El Sch,6392,0,0,1
118409302,Dana El Ctr,2878,0,0,1
118409302,State El Ctr,8243,0,0,1
118409302,Third Avenue El Sch,2918,0,0,1
118409302,Wyoming Valley West MS,6986,0,1,0
118409302,Wyoming Valley West SHS,6391,1,0,0
114069353,West Reading El Ctr,885,0,0,1
114069353,Wyomissing Area JSHS,887,1,0,0
114069353,Wyomissing Hills El Ctr,886,0,0,1
189670676,York Academy Regional CS,8131,1,0,0
112679002,Davis Sch,8237,0,0,1
112679002,Devers Sch,8238,0,0,1
112679002,Edgar Fahs Smith STEAM Academy,8398,0,0,1
112679002,Ferguson Sch,8239,0,0,1
